Ticker,Company Name,Date,Price,Open,High,Low,Vol.,Change %
RKLB,Rocket Lab USA Inc,12/10/2025,57.520,53.440,58.830,52.250,38.84M,7.65%
RKLB,Rocket Lab USA Inc,12/9/2025,53.430,51.230,53.750,50.340,17.53M,3.63%
RKLB,Rocket Lab USA Inc,12/8/2025,51.560,50.080,52.370,49.220,21.75M,5.11%
RKLB,Rocket Lab USA Inc,12/5/2025,49.055,48.875,49.700,47.700,14.63M,-0.64%
RKLB,Rocket Lab USA Inc,12/4/2025,49.370,45.645,49.680,44.820,28.37M,10.40%
RKLB,Rocket Lab USA Inc,12/3/2025,44.720,41.895,44.740,41.500,14.39M,6.73%
RKLB,Rocket Lab USA Inc,12/2/2025,41.900,40.560,42.990,40.420,13.39M,3.79%
RKLB,Rocket Lab USA Inc,12/1/2025,40.370,41.150,41.300,39.980,13.26M,-4.20%
RKLB,Rocket Lab USA Inc,11/28/2025,42.140,42.510,42.700,41.800,5.64M,0.50%
RKLB,Rocket Lab USA Inc,11/26/2025,41.930,43.240,43.590,41.380,10.91M,-1.57%
RKLB,Rocket Lab USA Inc,11/25/2025,42.600,42.030,42.805,40.380,10.57M,0.35%
RKLB,Rocket Lab USA Inc,11/24/2025,42.450,40.760,42.530,39.300,20.28M,5.33%
RKLB,Rocket Lab USA Inc,11/21/2025,40.300,39.830,41.045,37.570,18.87M,2.08%
RKLB,Rocket Lab USA Inc,11/20/2025,39.480,46.080,46.260,39.320,25.03M,-9.49%
RKLB,Rocket Lab USA Inc,11/19/2025,43.620,42.500,44.530,42.430,15.30M,1.96%
RKLB,Rocket Lab USA Inc,11/18/2025,42.780,42.220,43.610,41.230,16.98M,-1.22%
RKLB,Rocket Lab USA Inc,11/17/2025,43.310,45.150,45.682,42.225,17.58M,-4.90%
RKLB,Rocket Lab USA Inc,11/14/2025,45.540,43.710,47.220,43.300,21.11M,0.64%
RKLB,Rocket Lab USA Inc,11/13/2025,45.250,48.760,49.380,44.370,26.52M,-9.45%
RKLB,Rocket Lab USA Inc,11/12/2025,49.970,51.930,55.330,49.660,21.99M,-2.48%
RKLB,Rocket Lab USA Inc,11/11/2025,51.240,56.000,56.960,51.210,33.24M,-1.27%
RKLB,Rocket Lab USA Inc,11/10/2025,51.900,53.740,54.500,50.760,22.93M,0.50%
RKLB,Rocket Lab USA Inc,11/7/2025,51.640,47.657,52.100,46.311,25.06M,4.09%
RKLB,Rocket Lab USA Inc,11/6/2025,49.610,56.210,56.210,49.410,21.05M,-12.07%
RKLB,Rocket Lab USA Inc,11/5/2025,56.420,56.660,57.280,54.870,13.25M,-0.27%
RKLB,Rocket Lab USA Inc,11/4/2025,56.570,57.800,59.490,56.510,13.73M,-7.78%
RKLB,Rocket Lab USA Inc,11/3/2025,61.340,63.030,63.100,59.130,11.46M,-2.60%
RKLB,Rocket Lab USA Inc,10/31/2025,62.980,61.770,63.450,60.400,13.83M,3.38%
RKLB,Rocket Lab USA Inc,10/30/2025,60.920,65.000,65.180,60.890,12.48M,-7.92%
RKLB,Rocket Lab USA Inc,10/29/2025,66.160,64.145,67.390,63.480,17.91M,3.78%
RKLB,Rocket Lab USA Inc,10/28/2025,63.750,65.675,66.540,63.610,11.77M,-2.85%
RKLB,Rocket Lab USA Inc,10/27/2025,65.620,66.190,66.350,64.150,19.18M,1.64%
RKLB,Rocket Lab USA Inc,10/24/2025,64.560,64.810,66.180,63.650,12.04M,1.56%
RKLB,Rocket Lab USA Inc,10/23/2025,63.570,61.560,64.700,60.750,13.23M,4.96%
RKLB,Rocket Lab USA Inc,10/22/2025,60.565,62.970,64.020,58.410,22.15M,-7.39%
RKLB,Rocket Lab USA Inc,10/21/2025,65.400,68.040,68.040,64.860,17.51M,-2.90%
RKLB,Rocket Lab USA Inc,10/20/2025,67.350,69.135,72.180,66.675,25.84M,1.63%
RKLB,Rocket Lab USA Inc,10/17/2025,66.270,65.890,68.500,63.700,16.89M,-1.09%
RKLB,Rocket Lab USA Inc,10/16/2025,67.000,70.070,72.250,66.425,23.84M,-3.28%
RKLB,Rocket Lab USA Inc,10/15/2025,69.270,70.020,73.970,67.080,26.29M,1.82%
RKLB,Rocket Lab USA Inc,10/14/2025,68.030,65.340,69.670,62.190,27.62M,3.99%
RKLB,Rocket Lab USA Inc,10/13/2025,65.420,67.880,70.440,64.622,26.18M,1.81%
RKLB,Rocket Lab USA Inc,10/10/2025,64.260,70.800,73.500,64.140,40.88M,-3.25%
RKLB,Rocket Lab USA Inc,10/9/2025,66.420,64.900,68.540,64.420,25.84M,1.70%
RKLB,Rocket Lab USA Inc,10/8/2025,65.310,64.150,68.534,63.650,36.15M,6.18%
RKLB,Rocket Lab USA Inc,10/7/2025,61.510,59.010,62.560,57.020,36.55M,5.15%
RKLB,Rocket Lab USA Inc,10/6/2025,58.500,56.865,59.260,55.800,31.02M,4.17%
RKLB,Rocket Lab USA Inc,10/3/2025,56.160,52.050,56.939,51.260,37.74M,7.03%
RKLB,Rocket Lab USA Inc,10/2/2025,52.470,48.640,52.650,48.510,35.21M,9.38%
RKLB,Rocket Lab USA Inc,10/1/2025,47.970,47.380,49.420,47.120,25.64M,0.13%
RKLB,Rocket Lab USA Inc,9/30/2025,47.910,47.210,47.990,46.510,14.86M,1.91%
RKLB,Rocket Lab USA Inc,9/29/2025,47.010,47.400,48.100,46.370,16.15M,1.62%
RKLB,Rocket Lab USA Inc,9/26/2025,46.260,47.300,47.690,45.830,14.91M,-0.79%
RKLB,Rocket Lab USA Inc,9/25/2025,46.630,48.000,48.620,45.210,22.42M,-4.23%
RKLB,Rocket Lab USA Inc,9/24/2025,48.690,51.795,52.480,48.430,30.68M,-7.98%
RKLB,Rocket Lab USA Inc,9/23/2025,52.910,49.025,54.158,47.910,38.06M,6.22%
RKLB,Rocket Lab USA Inc,9/22/2025,49.810,47.130,50.260,46.800,23.00M,4.23%
RKLB,Rocket Lab USA Inc,9/19/2025,47.790,47.680,48.930,47.130,26.87M,1.29%
RKLB,Rocket Lab USA Inc,9/18/2025,47.180,48.920,49.190,47.000,19.43M,-1.87%
RKLB,Rocket Lab USA Inc,9/17/2025,48.080,47.565,48.540,46.450,20.73M,1.77%
RKLB,Rocket Lab USA Inc,9/16/2025,47.245,52.000,52.080,47.010,42.61M,-12.57%
RKLB,Rocket Lab USA Inc,9/15/2025,54.040,53.580,55.170,52.720,23.96M,1.31%
RKLB,Rocket Lab USA Inc,9/12/2025,53.340,48.980,54.030,48.611,27.89M,10.14%
RKLB,Rocket Lab USA Inc,9/11/2025,48.430,46.320,49.665,46.055,22.82M,4.89%
RKLB,Rocket Lab USA Inc,9/10/2025,46.170,47.530,48.110,45.600,11.64M,-1.83%
RKLB,Rocket Lab USA Inc,9/9/2025,47.030,47.010,47.530,45.512,13.24M,-1.47%
RKLB,Rocket Lab USA Inc,9/8/2025,47.730,45.500,48.200,45.488,18.85M,4.12%
RKLB,Rocket Lab USA Inc,9/5/2025,45.840,43.565,45.990,42.390,17.36M,6.63%
RKLB,Rocket Lab USA Inc,9/4/2025,42.990,44.160,44.580,42.700,17.27M,-1.24%
RKLB,Rocket Lab USA Inc,9/3/2025,43.530,50.270,50.900,43.512,33.32M,-11.72%
RKLB,Rocket Lab USA Inc,9/2/2025,49.310,46.750,49.540,45.680,20.31M,1.46%
RKLB,Rocket Lab USA Inc,8/29/2025,48.600,47.850,48.800,46.020,15.90M,1.44%
RKLB,Rocket Lab USA Inc,8/28/2025,47.910,46.880,47.975,45.340,16.94M,3.59%
RKLB,Rocket Lab USA Inc,8/27/2025,46.250,48.680,48.740,45.820,16.78M,-3.91%
RKLB,Rocket Lab USA Inc,8/26/2025,48.130,47.730,50.920,47.000,47.70M,1.93%
RKLB,Rocket Lab USA Inc,8/25/2025,47.220,45.160,49.590,44.050,30.13M,6.40%
RKLB,Rocket Lab USA Inc,8/22/2025,44.380,40.970,44.684,40.419,18.82M,6.86%
RKLB,Rocket Lab USA Inc,8/21/2025,41.530,40.780,41.870,40.220,14.95M,2.06%
RKLB,Rocket Lab USA Inc,8/20/2025,40.690,40.210,40.860,38.260,20.33M,-0.56%
RKLB,Rocket Lab USA Inc,8/19/2025,40.920,45.100,45.160,40.900,24.10M,-9.01%
RKLB,Rocket Lab USA Inc,8/18/2025,44.970,44.300,47.080,44.030,21.27M,1.58%
RKLB,Rocket Lab USA Inc,8/15/2025,44.270,42.975,44.880,41.750,14.18M,3.41%
RKLB,Rocket Lab USA Inc,8/14/2025,42.810,42.760,45.690,42.010,18.47M,-0.44%
RKLB,Rocket Lab USA Inc,8/13/2025,43.000,44.000,44.700,42.440,14.52M,-0.99%
RKLB,Rocket Lab USA Inc,8/12/2025,43.430,45.370,47.270,43.420,20.92M,-3.53%
RKLB,Rocket Lab USA Inc,8/11/2025,45.020,44.650,46.100,41.505,24.89M,0.74%
RKLB,Rocket Lab USA Inc,8/8/2025,44.690,47.540,49.920,43.500,39.17M,1.09%
RKLB,Rocket Lab USA Inc,8/7/2025,44.210,44.185,44.580,43.100,21.52M,0.25%
RKLB,Rocket Lab USA Inc,8/6/2025,44.100,44.710,45.100,43.670,8.05M,-1.45%
RKLB,Rocket Lab USA Inc,8/5/2025,44.750,45.120,45.380,43.130,10.92M,0.47%
RKLB,Rocket Lab USA Inc,8/4/2025,44.540,45.100,45.800,44.070,11.63M,-0.60%
RKLB,Rocket Lab USA Inc,8/1/2025,44.810,43.195,46.170,42.315,16.57M,-2.42%
RKLB,Rocket Lab USA Inc,7/31/2025,45.920,46.370,47.720,45.430,13.04M,-1.12%
RKLB,Rocket Lab USA Inc,7/30/2025,46.440,43.860,46.560,43.360,16.85M,6.05%
RKLB,Rocket Lab USA Inc,7/29/2025,43.790,45.410,45.510,42.830,14.71M,-2.93%
RKLB,Rocket Lab USA Inc,7/28/2025,45.110,47.955,48.165,44.410,20.93M,-4.89%
RKLB,Rocket Lab USA Inc,7/25/2025,47.430,47.900,48.230,46.450,14.52M,-1.45%
RKLB,Rocket Lab USA Inc,7/24/2025,48.130,49.300,49.620,47.310,12.60M,-2.08%
RKLB,Rocket Lab USA Inc,7/23/2025,49.150,47.620,49.280,46.930,18.18M,4.84%
RKLB,Rocket Lab USA Inc,7/22/2025,46.880,45.990,47.870,44.460,24.38M,-0.66%
RKLB,Rocket Lab USA Inc,7/21/2025,47.190,50.050,51.580,46.850,29.31M,-8.17%
RKLB,Rocket Lab USA Inc,7/18/2025,51.390,50.650,51.850,47.910,32.92M,0.12%
RKLB,Rocket Lab USA Inc,7/17/2025,51.330,48.700,53.440,48.600,46.76M,7.63%
RKLB,Rocket Lab USA Inc,7/16/2025,47.690,45.550,48.070,44.860,26.77M,6.93%
RKLB,Rocket Lab USA Inc,7/15/2025,44.600,43.290,45.480,42.821,30.00M,3.22%
RKLB,Rocket Lab USA Inc,7/14/2025,43.210,39.300,43.470,38.770,29.20M,10.71%
RKLB,Rocket Lab USA Inc,7/11/2025,39.030,38.970,40.300,38.600,16.37M,-0.18%
RKLB,Rocket Lab USA Inc,7/10/2025,39.100,39.170,39.680,38.130,13.66M,-0.10%
RKLB,Rocket Lab USA Inc,7/9/2025,39.140,38.530,39.430,37.770,16.27M,1.03%
RKLB,Rocket Lab USA Inc,7/8/2025,38.740,38.490,39.940,37.980,27.77M,-0.36%
RKLB,Rocket Lab USA Inc,7/7/2025,38.880,36.980,39.060,35.275,35.56M,9.03%
RKLB,Rocket Lab USA Inc,7/3/2025,35.660,35.790,36.210,35.250,7.98M,-0.06%
RKLB,Rocket Lab USA Inc,7/2/2025,35.680,34.390,35.790,33.730,14.87M,3.93%
RKLB,Rocket Lab USA Inc,7/1/2025,34.330,37.015,38.260,33.880,26.66M,-4.03%
RKLB,Rocket Lab USA Inc,6/30/2025,35.770,36.535,37.950,35.420,18.44M,1.10%
RKLB,Rocket Lab USA Inc,6/27/2025,35.380,36.645,37.660,34.830,75.75M,-2.10%
RKLB,Rocket Lab USA Inc,6/26/2025,36.140,32.410,37.270,32.410,41.60M,11.72%
RKLB,Rocket Lab USA Inc,6/25/2025,32.350,34.000,34.500,31.780,22.97M,-3.32%
RKLB,Rocket Lab USA Inc,6/24/2025,33.460,33.080,34.230,32.430,28.39M,2.07%
RKLB,Rocket Lab USA Inc,6/23/2025,32.780,28.925,32.930,28.440,44.06M,9.12%
RKLB,Rocket Lab USA Inc,6/20/2025,30.040,28.350,30.110,27.840,37.07M,7.86%
RKLB,Rocket Lab USA Inc,6/18/2025,27.850,26.400,28.065,26.230,18.46M,5.41%
RKLB,Rocket Lab USA Inc,6/17/2025,26.420,26.100,27.220,25.710,14.50M,-0.49%
RKLB,Rocket Lab USA Inc,6/16/2025,26.550,25.870,26.580,25.600,13.60M,4.49%
RKLB,Rocket Lab USA Inc,6/13/2025,25.410,25.650,26.510,25.240,15.59M,-3.75%
RKLB,Rocket Lab USA Inc,6/12/2025,26.400,27.040,27.410,26.280,12.97M,-3.51%
RKLB,Rocket Lab USA Inc,6/11/2025,27.360,27.715,28.040,26.890,21.28M,0.70%
RKLB,Rocket Lab USA Inc,6/10/2025,27.170,29.570,29.790,27.000,30.80M,-8.33%
RKLB,Rocket Lab USA Inc,6/9/2025,29.640,30.000,32.700,28.355,60.22M,2.49%
RKLB,Rocket Lab USA Inc,6/6/2025,28.920,28.160,29.090,26.350,34.14M,9.34%
RKLB,Rocket Lab USA Inc,6/5/2025,26.450,26.880,26.960,25.520,28.42M,-1.71%
RKLB,Rocket Lab USA Inc,6/4/2025,26.910,26.750,27.460,26.160,11.68M,0.71%
RKLB,Rocket Lab USA Inc,6/3/2025,26.720,27.385,28.000,26.470,12.19M,0.45%
RKLB,Rocket Lab USA Inc,6/2/2025,26.600,26.500,27.000,25.810,10.76M,-0.71%
RKLB,Rocket Lab USA Inc,5/30/2025,26.790,27.015,27.220,26.030,12.71M,-2.05%
RKLB,Rocket Lab USA Inc,5/29/2025,27.350,29.690,30.030,27.260,16.38M,-5.46%
RKLB,Rocket Lab USA Inc,5/28/2025,28.930,29.910,30.780,28.520,30.83M,0.59%
RKLB,Rocket Lab USA Inc,5/27/2025,28.760,26.600,28.760,26.580,21.78M,13.14%
RKLB,Rocket Lab USA Inc,5/23/2025,25.420,25.335,25.515,24.670,14.25M,-1.55%
RKLB,Rocket Lab USA Inc,5/22/2025,25.820,24.750,26.568,23.920,18.68M,2.58%
RKLB,Rocket Lab USA Inc,5/21/2025,25.170,25.655,26.660,25.040,17.08M,-3.19%
RKLB,Rocket Lab USA Inc,5/20/2025,26.000,25.940,26.397,25.340,18.17M,0.78%
RKLB,Rocket Lab USA Inc,5/19/2025,25.800,24.300,25.820,24.290,17.32M,0.90%
RKLB,Rocket Lab USA Inc,5/16/2025,25.570,25.300,25.750,24.930,24.45M,1.39%
RKLB,Rocket Lab USA Inc,5/15/2025,25.220,23.590,25.230,22.770,27.53M,4.52%
RKLB,Rocket Lab USA Inc,5/14/2025,24.130,21.990,24.520,21.860,36.80M,10.54%
RKLB,Rocket Lab USA Inc,5/13/2025,21.830,21.680,22.370,21.440,14.95M,2.68%
RKLB,Rocket Lab USA Inc,5/12/2025,21.260,21.755,21.800,20.885,15.23M,3.66%
RKLB,Rocket Lab USA Inc,5/9/2025,20.510,22.900,22.900,20.232,30.35M,-11.21%
RKLB,Rocket Lab USA Inc,5/8/2025,23.100,23.025,23.200,22.250,15.75M,3.63%
RKLB,Rocket Lab USA Inc,5/7/2025,22.290,22.400,22.480,21.845,7.78M,-0.36%
RKLB,Rocket Lab USA Inc,5/6/2025,22.370,21.915,22.440,21.502,7.75M,-0.49%
RKLB,Rocket Lab USA Inc,5/5/2025,22.480,22.560,22.925,22.260,8.02M,-2.22%
RKLB,Rocket Lab USA Inc,5/2/2025,22.990,22.380,23.420,22.340,12.73M,3.93%
RKLB,Rocket Lab USA Inc,5/1/2025,22.120,22.365,22.380,21.700,8.40M,1.51%
RKLB,Rocket Lab USA Inc,4/30/2025,21.790,21.200,22.100,20.730,10.40M,-2.72%
RKLB,Rocket Lab USA Inc,4/29/2025,22.400,22.830,23.000,22.300,6.65M,-1.19%
RKLB,Rocket Lab USA Inc,4/28/2025,22.670,23.200,23.770,21.722,13.14M,1.30%
RKLB,Rocket Lab USA Inc,4/25/2025,22.380,21.990,22.560,21.750,13.78M,2.29%
RKLB,Rocket Lab USA Inc,4/24/2025,21.880,20.310,22.070,20.020,15.54M,7.84%
RKLB,Rocket Lab USA Inc,4/23/2025,20.290,20.450,21.400,20.090,17.82M,6.57%
RKLB,Rocket Lab USA Inc,4/22/2025,19.040,18.880,19.420,18.550,9.38M,2.09%
RKLB,Rocket Lab USA Inc,4/21/2025,18.650,19.470,19.720,18.210,9.06M,-5.52%
RKLB,Rocket Lab USA Inc,4/17/2025,19.740,20.085,20.430,19.420,9.23M,-1.18%
RKLB,Rocket Lab USA Inc,4/16/2025,19.975,20.300,20.640,19.510,14.73M,-5.20%
RKLB,Rocket Lab USA Inc,4/15/2025,21.070,19.950,22.100,19.770,30.43M,10.14%
RKLB,Rocket Lab USA Inc,4/14/2025,19.130,20.310,20.460,18.660,13.20M,-2.55%
RKLB,Rocket Lab USA Inc,4/11/2025,19.630,19.560,19.970,18.870,15.48M,0.00%
RKLB,Rocket Lab USA Inc,4/10/2025,19.630,19.810,20.740,18.930,16.73M,-4.66%
RKLB,Rocket Lab USA Inc,4/9/2025,20.590,17.500,21.390,17.200,31.47M,19.85%
RKLB,Rocket Lab USA Inc,4/8/2025,17.180,18.537,19.390,16.730,19.96M,-1.94%
RKLB,Rocket Lab USA Inc,4/7/2025,17.520,14.715,18.240,14.710,23.94M,7.03%
RKLB,Rocket Lab USA Inc,4/4/2025,16.370,17.125,17.380,15.000,22.80M,-8.50%
RKLB,Rocket Lab USA Inc,4/3/2025,17.890,17.770,18.310,17.420,16.59M,-7.50%
RKLB,Rocket Lab USA Inc,4/2/2025,19.340,17.590,19.750,17.500,15.26M,6.56%
RKLB,Rocket Lab USA Inc,4/1/2025,18.150,17.690,18.800,17.110,14.08M,1.51%
RKLB,Rocket Lab USA Inc,3/31/2025,17.880,17.890,18.395,17.351,15.13M,-3.97%
RKLB,Rocket Lab USA Inc,3/28/2025,18.620,19.560,19.790,18.430,25.51M,1.09%
RKLB,Rocket Lab USA Inc,3/27/2025,18.420,19.050,19.290,18.310,11.75M,-5.25%
RKLB,Rocket Lab USA Inc,3/26/2025,19.440,20.040,20.345,19.392,12.81M,-4.09%
RKLB,Rocket Lab USA Inc,3/25/2025,20.270,20.295,20.390,19.610,12.03M,0.30%
RKLB,Rocket Lab USA Inc,3/24/2025,20.210,19.445,20.450,19.410,13.81M,6.71%
RKLB,Rocket Lab USA Inc,3/21/2025,18.940,18.105,18.980,17.980,16.74M,2.21%
RKLB,Rocket Lab USA Inc,3/20/2025,18.530,18.400,18.870,18.160,8.51M,-1.33%
RKLB,Rocket Lab USA Inc,3/19/2025,18.780,18.300,19.070,17.780,12.10M,4.45%
RKLB,Rocket Lab USA Inc,3/18/2025,17.980,18.595,18.595,17.960,9.77M,-5.86%
RKLB,Rocket Lab USA Inc,3/17/2025,19.100,19.090,19.950,18.850,15.58M,1.54%
RKLB,Rocket Lab USA Inc,3/14/2025,18.810,18.095,18.965,17.800,12.01M,7.06%
RKLB,Rocket Lab USA Inc,3/13/2025,17.570,18.345,18.520,17.291,10.49M,-4.67%
RKLB,Rocket Lab USA Inc,3/12/2025,18.430,18.920,19.380,17.580,19.10M,3.37%
RKLB,Rocket Lab USA Inc,3/11/2025,17.830,16.310,18.140,16.050,15.51M,4.15%
RKLB,Rocket Lab USA Inc,3/10/2025,17.120,18.200,18.230,16.470,21.12M,-8.94%
RKLB,Rocket Lab USA Inc,3/7/2025,18.800,18.290,19.100,17.670,16.11M,0.75%
RKLB,Rocket Lab USA Inc,3/6/2025,18.660,19.580,20.270,18.370,18.09M,-8.53%
RKLB,Rocket Lab USA Inc,3/5/2025,20.400,19.115,20.840,18.770,18.41M,7.40%
RKLB,Rocket Lab USA Inc,3/4/2025,18.995,17.970,19.950,17.510,25.81M,1.80%
RKLB,Rocket Lab USA Inc,3/3/2025,18.660,21.240,21.450,18.400,26.79M,-8.93%
RKLB,Rocket Lab USA Inc,2/28/2025,20.490,16.360,20.490,16.170,37.55M,3.33%
RKLB,Rocket Lab USA Inc,2/27/2025,19.830,21.975,22.160,19.755,23.95M,-6.68%
RKLB,Rocket Lab USA Inc,2/26/2025,21.250,21.015,21.460,20.500,16.41M,4.78%
RKLB,Rocket Lab USA Inc,2/25/2025,20.280,21.700,22.160,19.780,29.09M,-9.83%
RKLB,Rocket Lab USA Inc,2/24/2025,22.490,23.740,23.900,21.720,19.61M,-4.50%
RKLB,Rocket Lab USA Inc,2/21/2025,23.550,25.895,25.930,23.360,16.26M,-6.77%
RKLB,Rocket Lab USA Inc,2/20/2025,25.260,25.980,26.150,23.870,22.88M,-2.58%
RKLB,Rocket Lab USA Inc,2/19/2025,25.930,28.000,28.295,25.730,18.90M,-6.52%
RKLB,Rocket Lab USA Inc,2/18/2025,27.740,28.270,29.788,27.390,20.98M,-1.00%
RKLB,Rocket Lab USA Inc,2/14/2025,28.020,28.240,28.650,27.040,15.31M,-0.99%
RKLB,Rocket Lab USA Inc,2/13/2025,28.300,28.080,28.381,27.010,18.64M,2.46%
RKLB,Rocket Lab USA Inc,2/12/2025,27.620,28.010,28.580,27.400,15.50M,-2.13%
RKLB,Rocket Lab USA Inc,2/11/2025,28.220,29.860,30.320,28.080,20.24M,-7.78%
RKLB,Rocket Lab USA Inc,2/10/2025,30.600,27.750,31.080,27.360,27.26M,11.64%
RKLB,Rocket Lab USA Inc,2/7/2025,27.410,27.980,29.691,27.220,19.26M,-0.98%
RKLB,Rocket Lab USA Inc,2/6/2025,27.680,28.580,28.920,27.250,15.38M,-3.22%
RKLB,Rocket Lab USA Inc,2/5/2025,28.600,28.960,29.136,27.850,15.15M,-0.28%
RKLB,Rocket Lab USA Inc,2/4/2025,28.680,29.020,30.160,28.410,17.14M,1.06%
RKLB,Rocket Lab USA Inc,2/3/2025,28.380,27.190,29.180,26.450,18.88M,-2.31%
RKLB,Rocket Lab USA Inc,1/31/2025,29.050,28.750,30.530,28.259,20.70M,1.82%
RKLB,Rocket Lab USA Inc,1/30/2025,28.530,29.185,30.810,27.770,19.56M,-1.18%
RKLB,Rocket Lab USA Inc,1/29/2025,28.870,29.240,30.450,28.260,12.87M,-0.38%
RKLB,Rocket Lab USA Inc,1/28/2025,28.980,29.700,30.490,27.850,16.09M,-1.53%
RKLB,Rocket Lab USA Inc,1/27/2025,29.430,28.940,30.230,28.480,17.48M,-3.06%
RKLB,Rocket Lab USA Inc,1/24/2025,30.360,32.030,33.340,30.200,23.88M,-3.83%
RKLB,Rocket Lab USA Inc,1/23/2025,31.570,29.000,31.750,28.510,23.89M,6.58%
RKLB,Rocket Lab USA Inc,1/22/2025,29.620,29.650,30.180,28.440,27.90M,-5.28%
RKLB,Rocket Lab USA Inc,1/21/2025,31.270,26.000,31.640,25.520,62.03M,30.29%
RKLB,Rocket Lab USA Inc,1/17/2025,24.000,25.130,25.653,23.940,14.07M,-2.60%
RKLB,Rocket Lab USA Inc,1/16/2025,24.640,25.030,25.777,24.200,10.86M,-0.92%
RKLB,Rocket Lab USA Inc,1/15/2025,24.870,25.040,26.500,24.780,15.25M,2.94%
RKLB,Rocket Lab USA Inc,1/14/2025,24.160,24.450,24.860,23.420,13.86M,1.05%
RKLB,Rocket Lab USA Inc,1/13/2025,23.910,25.550,25.670,23.610,18.04M,-11.15%
RKLB,Rocket Lab USA Inc,1/10/2025,26.910,26.850,27.990,26.010,15.34M,-1.64%
RKLB,Rocket Lab USA Inc,1/8/2025,27.360,27.300,28.320,25.890,18.75M,-2.11%
RKLB,Rocket Lab USA Inc,1/7/2025,27.950,29.130,29.960,27.420,19.14M,-2.95%
RKLB,Rocket Lab USA Inc,1/6/2025,28.800,28.990,30.260,28.580,22.31M,0.21%
RKLB,Rocket Lab USA Inc,1/3/2025,28.740,25.025,28.770,25.025,22.11M,15.14%
RKLB,Rocket Lab USA Inc,1/2/2025,24.960,25.430,25.660,23.700,13.79M,-2.00%
TPL,Texas Pacific Land Corp,4/17/2026,422.6,419.6,427.3,404.7,469.05K,-0.86%
TPL,Texas Pacific Land Corp,4/16/2026,426.3,418.5,430.0,417.6,311.05K,2.15%
TPL,Texas Pacific Land Corp,4/15/2026,417.3,413.6,424.0,406.2,351.57K,1.24%
TPL,Texas Pacific Land Corp,4/14/2026,412.2,412.8,420.8,408.5,499.36K,-1.10%
TPL,Texas Pacific Land Corp,4/13/2026,416.8,410.0,422.2,405.6,523.78K,1.66%
TPL,Texas Pacific Land Corp,4/10/2026,410.0,387.3,418.0,386.9,1.26M,8.47%
TPL,Texas Pacific Land Corp,4/9/2026,378.0,447.0,447.0,370.4,1.63M,-15.68%
TPL,Texas Pacific Land Corp,4/8/2026,448.3,436.4,458.4,432.1,504.95K,-0.34%
TPL,Texas Pacific Land Corp,4/7/2026,449.8,445.9,454.4,442.3,326.26K,0.21%
TPL,Texas Pacific Land Corp,4/6/2026,448.9,442.0,449.0,436.6,278.78K,1.04%
TPL,Texas Pacific Land Corp,4/2/2026,444.2,449.1,456.5,433.9,390.32K,1.15%
TPL,Texas Pacific Land Corp,4/1/2026,439.2,465.0,474.8,438.8,606.73K,-7.45%
TPL,Texas Pacific Land Corp,3/31/2026,474.6,468.8,480.0,465.8,495.62K,1.54%
TPL,Texas Pacific Land Corp,3/30/2026,467.4,519.1,520.0,465.6,609.30K,-8.67%
TPL,Texas Pacific Land Corp,3/27/2026,511.8,523.1,526.4,509.3,410.77K,-2.02%
TPL,Texas Pacific Land Corp,3/26/2026,522.3,531.4,538.3,521.1,335.85K,-1.52%
TPL,Texas Pacific Land Corp,3/25/2026,530.4,535.3,541.9,530.0,336.63K,-0.92%
TPL,Texas Pacific Land Corp,3/24/2026,535.3,529.1,545.0,527.0,394.57K,1.40%
TPL,Texas Pacific Land Corp,3/23/2026,527.9,514.3,533.8,508.4,415.58K,1.63%
TPL,Texas Pacific Land Corp,3/20/2026,519.4,533.5,543.0,519.2,1.47M,-2.46%
TPL,Texas Pacific Land Corp,3/19/2026,532.5,528.8,539.7,520.4,426.83K,0.46%
TPL,Texas Pacific Land Corp,3/18/2026,530.1,531.1,539.1,526.6,397.24K,0.17%
TPL,Texas Pacific Land Corp,3/17/2026,529.2,532.4,534.0,518.1,429.29K,0.43%
TPL,Texas Pacific Land Corp,3/16/2026,526.9,531.0,531.9,517.2,398.56K,-0.80%
TPL,Texas Pacific Land Corp,3/13/2026,531.1,525.0,542.6,521.2,392.08K,0.41%
TPL,Texas Pacific Land Corp,3/12/2026,529.0,524.4,540.0,522.7,453.79K,0.79%
TPL,Texas Pacific Land Corp,3/11/2026,524.8,518.0,527.0,510.0,431.54K,0.78%
TPL,Texas Pacific Land Corp,3/10/2026,520.8,532.3,537.0,508.4,530.42K,-3.53%
TPL,Texas Pacific Land Corp,3/9/2026,539.8,528.1,545.0,520.0,560.47K,2.81%
TPL,Texas Pacific Land Corp,3/6/2026,525.0,524.6,535.1,517.2,378.42K,0.33%
TPL,Texas Pacific Land Corp,3/5/2026,523.3,532.8,544.0,511.8,445.89K,-2.39%
TPL,Texas Pacific Land Corp,3/4/2026,536.1,520.2,541.0,515.4,492.65K,2.38%
TPL,Texas Pacific Land Corp,3/3/2026,523.6,530.4,530.4,511.2,569.61K,-1.40%
TPL,Texas Pacific Land Corp,3/2/2026,531.1,538.0,540.0,513.2,749.95K,1.30%
TPL,Texas Pacific Land Corp,2/27/2026,524.3,515.9,528.2,511.0,794.92K,2.29%
TPL,Texas Pacific Land Corp,2/26/2026,512.5,505.0,512.5,491.0,684.82K,0.44%
